geoid,treat
26163540300,0
26163554700,0
26163576400,0
27037060102,0
27053105500,0
29095009200,0
29510106400,0
34001010300,0
34007605300,0
34007605700,0
34017012500,0
34039033100,1
36001000501,0
36005024501,0
36005025500,0
36005029500,0
36047025600,0
36047025800,0
36047035500,0
36047050600,0
36047052800,0
36055011000,0
36061027100,0
36067000300,0
36081028900,0
36081071306,0
36081127700,0
39003012900,0
39035119501,0
40109105000,0
42003515200,0
42003516100,0
42101038900,0
48029190503,0
53033004500,0
53063001900,0
55079005700,0
6037189102,0
6037213100,0
6037535605,0
6037535803,0
6073007702,0
6073009902,1
8031003402,0
9003416500,0
12057006200,0
17031410900,0
17031810800,0
19155030100,0
24510130803,0
24510150500,1
25017338500,0
25017374200,0
26163542600,0
26163576500,0
27053006800,0
29510102100,1
29510105400,1
29510117400,0
34007605900,1
34013002202,0
36081028700,0
36081046600,0
36081119900,0
36085013201,0
36119003300,0
39035140301,0
39099804100,0
39113001100,0
41051001500,0
42003472100,0
48201210600,0
48245002000,0
48309000700,0
48375011800,0
49035114100,0
51760050500,1
6001404200,0
6037143500,0
6037310800,0
6073002803,0
8101000400,0
12057001700,0
20091050900,0
21111009800,0
27053109200,0
29189214400,0
33011000700,0
36005023800,0
36015000500,0
36047020800,0
36047045800,0
36081045800,0
37119002400,0
39035123602,0
39155920300,0
41051001900,0
42003516200,0
42101031102,0
44007000102,0
47037011400,0
53053060700,0
6001405000,0
6001420600,0
6037212800,0
9003416600,0
17031010503,0
17031430800,0
17031814900,0
19061000701,1
26081003700,0
26163504400,0
34003026100,0
34013021802,0
34021001401,0
34039038101,0
36007014100,0
36029005202,0
36047024400,0
36047063800,0
36047077000,0
36055006700,0
36081118900,0
37063000302,0
39035160400,0
39035177403,0
39113020700,0
42101027700,0
53033006400,0
55079001700,0
6001403900,0
6037535606,0
6073000202,0
8101002300,0
9001021802,1
9009180300,0
17031831800,0
21117063800,0
24510270805,0
26017280500,0
27053107600,0
27123036600,1
28049002400,1
36027220901,0
36047000501,0
36055010400,0
36081077300,0
41051002401,0
42003290400,0
42041010600,0
48029160300,0
55079019000,0
1073010703,0
6019002701,0
6019003600,0
6037127806,0
6037576601,0
17097865501,0
19163011800,0
22071002503,0
26077001200,0
27053100700,0
34003059200,0
34007605800,0
34013019200,0
34017012600,0
34021000600,0
36005023702,0
36005028800,0
36047000301,0
36047032900,0
36047033100,0
36047051601,0
36063020500,0
36119007000,1
39035160300,0
39035185203,0
42003191800,0
42003464300,0
42049002400,0
6037530101,0
6075032601,0
17031090300,1
17163500500,0
19153004100,0
20177004100,0
21037051102,0
22071011200,0
22071012101,0
25017357200,0
26081001700,0
27053108900,0
27053110200,0
31055003402,0
34003040001,0
34007611600,1
34013017302,1
34039037500,0
39023001400,0
41051006001,0
42003281500,0
42003426400,0
44007016400,0
47037011200,0
47065011100,0
48167724400,0
1073010801,0
8031003401,0
12031002101,0
25017373800,0
25025120103,0
27053011998,1
29077000300,0
34017012400,0
36047020200,0
36061018700,0
36119001301,0
42003561400,0
42091201607,0
47037016900,0
47157003000,0
48113000605,0
48141001002,0
6001423700,1
6037212900,0
6037214100,0
6037463200,0
9003415600,1
12086006714,0
17201003500,0
18089012800,0
26163538100,0
27123032300,0
34003015200,0
34013013400,0
36005026702,0
36119006400,0
39035141300,0
39035152703,0
39035161200,0
42003191900,0
48245001900,0
49035103800,1
49035104700,0
49057201500,0
6019004902,0
6037125501,0
6037535901,0
6037542105,0
17031081202,0
17201000700,0
22017021500,0
24510280101,0
25017374800,0
26081004100,1
26081012500,0
34003023401,1
36029001100,0
36029008700,0
36063022200,0
36067004500,1
36067005700,0
39153508800,0
39153520400,0
42003260700,0
42003270800,0
42101011500,0
48113001202,0
51710002400,0
53033005600,0
6037301501,0
6037481604,0
6073002902,0
17031720300,0
17031810000,0
17143004400,0
21111007900,0
24510271002,0
25021417702,0
26075000500,0
27123032200,0
27123033300,0
27137002400,0
28049002500,0
29510126900,0
34013013500,0
34039032600,0
36047082200,0
36081111300,0
36085013203,0
36119005400,0
37081010602,0
39035161100,1
39035192800,1
39151700400,0
44007002101,0
6037237900,0
6075035400,0
6077000401,0
13051002600,0
13089022403,0
25017356602,0
27053008500,0
34013002100,0
34013021000,0
36001000403,0
36047000502,0
36061017500,0
36081069300,1
39099804300,0
39153507300,0
40109101000,0
42003140500,1
42101008601,0
44007000200,1
48029192000,0
48439101402,0
53033004302,0
53033006500,0
53033009701,0
6001405200,1
6085500400,0
12057006103,0
12086004406,0
17031826600,0
17031834300,0
27053105100,0
29510103700,0
34039034200,0
34039039600,0
36005026701,0
36047051602,0
36047067600,0
36061019100,0
36093032300,0
39095010002,0
42003290100,0
42003432400,0
51760040700,0
53063001300,0
4013110502,0
5119003001,0
6037301100,0
13051002300,0
17031801300,0
22071002401,0
34013013800,0
34017014200,0
34021003400,0
34039036500,0
36005026500,0
36047021300,0
39035102101,0
39035140600,0
42043020500,0
42049010700,0
42077009500,0
47093004200,0
48201511301,0
53033009600,0
53033010200,1
1101002000,0
6001403600,0
6037267800,0
6037402301,0
6037576602,0
6075042602,0
17031710700,0
17031802200,0
19163011600,0
21037050400,0
22071011700,0
25025130300,0
26163503500,0
31109001400,0
34007601400,0
36005040100,0
36047012801,0
36047081600,0
36061018300,0
36061026500,0
36119004600,1
44007013701,1
48113004201,0
51710000600,0
53063001000,0
6037195202,0
6037431600,1
6037530102,0
6073008101,0
8101001100,0
12086005407,0
17031040202,0
17031720600,0
17143002200,0
21111007601,0
22071012102,0
25025010801,0
26065006500,0
27053108600,0
27137001100,0
29510104200,0
34017012300,0
34039034100,0
36029005700,0
36047081800,0
36047085400,0
36061019500,0
36061026900,0
36081077903,0
39151701300,0
39155920400,0
41051002902,0
42101019000,0
44007011000,0
48245001100,0
51760010401,0
55079009200,0
6037186100,0
6037262802,0
6037300800,0
6067002500,0
6085502302,0
17031491200,0
17197882601,0
18089012400,0
22071012300,0
24510120202,0
25017356701,0
31109000800,1
34003056100,0
34021001402,0
36005039901,1
36047081400,0
36055010601,0
36081069701,1
36081117500,0
39035141200,0
39035185202,0
39113000900,0
39113002400,0
42021011200,0
42043022200,0
42101009801,0
44007003602,0
6037124300,0
6037463400,0
8101000500,0
17143002000,0
17197881800,0
18097350400,1
21067000700,0
24005420900,0
24510271001,1
26163577700,0
27053008200,0
27123030300,0
36005022703,0
36047007000,1
36047045600,0
36061017900,0
39113080400,0
42077009400,0
53033004301,0
54039001300,0
55079003900,0
6073011100,0
6085501300,0
17031730201,0
17031815701,0
25023510800,0
34013010000,0
36005022102,0
36047080000,0
36047080200,0
36047082000,0
39049004500,0
41051003000,0
42101030501,0
47157006400,1
17031200100,0
25025180301,0
26049001600,0
27053105600,0
29510105500,0
34039037100,0
34039037800,0
36005023502,0
36047041402,0
36067000800,0
36119005100,1
39035185102,0
39153507600,0
42101019100,0
42101025700,0
42133000800,0
48245001200,0
55079009400,0
1073005302,0
6001400200,1
6037241201,0
6037570601,0
6073000201,0
9009154500,0
17089854200,0
18003000300,0
26077001503,0
27123042900,0
27137015700,0
29189217400,0
29189220002,0
34021001102,0
34039032200,0
36007013600,0
36047087200,0
36055004701,1
37081010401,0
39035161000,0
39095005502,0
42095011100,0
48453000700,0
54011001600,0
54011010900,0
55079007500,0
6037241202,0
6037531701,0
9001030200,1
13051002100,0
18097321100,0
25013812001,0
27123032100,0
31055002500,0
34013020300,0
36047032300,0
36093020600,0
39035123900,0
39099802400,0
47157002500,0
47157003600,0
6037125200,0
6037700901,0
9003496900,0
12086007300,0
13089020200,1
17031440101,0
17031812400,0
18097355300,0
27053101300,0
27053102000,0
27053108700,0
34013004801,0
36001001600,0
36047065200,0
36055007801,0
36081099100,0
36119005300,0
37067002200,0
39035152302,0
39049000410,0
39049008400,0
42043021500,0
44007015100,0
1073004901,0
6037214000,0
6037217200,0
6073002301,0
17031100200,0
19061000600,0
19155030900,0
19163011700,0
21037052100,0
24005400900,0
25021419200,0
26049003600,0
29510117100,0
36055002000,0
36055010800,0
36061006300,0
36081115100,0
39035152702,0
39151701000,0
41051003802,0
42049000600,0
42077006800,0
44007002102,0
48029111000,0
48113001002,0
53033005100,0
55079020000,0
6037463900,0
12031016400,0
13215001200,1
17031020400,0
17031720500,0
17163501200,0
21111009700,0
21117061100,0
27053101200,0
28049002100,0
29510115400,0
31055007003,0
34003051400,0
36047061002,0
39003013300,0
39035161300,0
39153505500,0
42003423000,0
42049002100,0
44007016000,1
49057200500,0
22017021100,0
22071005603,0
22071012400,0
26145002100,0
26163537100,0
27053110900,0
27109000500,0
29095008200,0
34003048200,0
34039035700,0
34039036700,1
36047032500,0
36047086000,0
39049006710,0
42101024900,0
42101031900,0
42101033102,0
44007017400,0
47093003700,0
49035101500,0
49035101600,0
4013113000,0
6037480704,0
6073001900,0
17031190402,0
17031815300,0
18089040600,0
24510200701,1
26065000600,0
26081000400,0
26125153100,0
27123030100,0
36005018102,0
36047026000,0
36047046800,0
39049000500,0
39095006200,0
42003202200,0
42003261500,0
42003982200,0
42095011000,0
42101007900,0
48439103500,0
54011000300,0
6019002200,0
17031805502,0
26163550400,0
34003006201,0
34007606600,0
34013021100,0
34039033700,0
36001002000,0
36047055800,0
36047056600,0
36065020705,0
39035123601,0
39095010200,0
39153505400,0
42003101400,0
42003563000,0
42045404700,0
53063004400,0
6001409900,0
6037533805,1
6037541605,1
6075012700,0
6085502500,0
12057005700,0
17031250500,0
17031491100,0
25025130200,0
26065004301,0
26081002300,0
27123035800,1
29510103800,0
31055005902,0
34039037000,0
36061019701,0
37081010601,0
39035152201,0
51710002200,0
4013110702,0
6037234600,0
6037533803,1
9003504200,0
17031807700,0
17031812100,0
18097322000,0
19061000801,1
20091050200,0
20091050600,0
24510120201,0
25021400600,0
26163577900,0
29189214200,0
34007601200,0
39017000100,0
41051003801,0
42091201902,0
44007016100,0
48113001301,0
48309001200,0
51710001500,0
55079090900,0
6037480500,0
6075030301,0
6077001300,0
9009154900,0
9009165100,0
17031710800,0
17031805701,0
19153001100,0
19153001500,0
29189216000,0
34013014200,0
34013018700,0
36047032100,0
36067000200,0
36085004700,1
36119005800,0
37119001100,0
39049005500,0
41051002901,0
42003561500,0
42101032600,0
6001432300,0
6037143602,0
6037186203,0
6037534501,0
12103023800,0
17031063302,0
17031815800,0
18097380800,0
24005491100,0
25017356601,0
25017373400,0
26065006700,0
27053008300,0
29510106300,0
34007601102,0
34013002300,0
36029006701,0
36093021600,0
37067001100,0
42003270100,0
42049002600,0
42101033000,0
44007017100,0
55059002200,0
6037533804,1
17031821900,0
18097350900,1
24005401102,0
25009260500,0
25021418101,1
27053100200,0
27053106400,0
29095012600,0
31109002701,0
34003048100,0
36047054400,0
36081147900,0
39049000110,0
39049001200,0
39095006000,0
39113003300,0
39173020200,1
42003429700,0
42003481000,0
42101006500,0
47037016500,0
48201310300,0
48201511400,0
48309001100,0
51760040600,0
4013110600,0
4013110701,1
6001404800,0
6001409800,0
6001421800,0
6037211701,0
6037235100,0
6037238200,0
6037264102,0
6037311500,0
6037320202,0
6037700801,0
6037701601,0
13215002300,0
17031070101,0
17031190401,0
17031801100,0
17031809100,0
17115000400,0
18097360700,0
19013000300,0
26125144500,0
27137000500,0
29510117200,0
34013010400,0
36047015900,0
36067005100,0
42013100800,0
47065010700,0
5119004700,0
6037480902,0
6075012601,0
18163001500,0
25017338100,0
25021400100,0
26049001200,1
26125142100,0
27053000601,0
34013002000,1
34013011400,1
36007000400,0
36007000700,0
36081114700,0
39153520500,0
40109101400,0
41051003902,0
44007002400,1
1073002306,0
9001021900,0
17031430200,0
19153000803,0
20173003500,0
26049000900,0
27037060101,0
27053002700,0
29510104500,0
34007610500,0
36001000502,0
36005024900,0
36047024800,0
36047085200,0
36055008600,0
36061024100,0
39099811800,0
40109101100,0
53053060600,0
55101001301,0
6037278102,0
6073001100,0
6073001500,0
6073007002,0
6073007302,0
17031440300,0
18035000800,0
18097341000,0
18097355400,0
19153000400,0
22071002504,0
25017354500,0
34013010200,1
34013014300,0
34039033300,1
36047055200,0
36055012500,1
36061015700,0
36081112300,0
39049004620,0
40143002100,0
48453000204,0
51650011800,0
53033006000,0
53053062400,0
6037211500,0
6037621326,0
6073000700,1
8101002200,0
13089022401,1
19061000500,0
19155030501,0
21111007603,0
25017356300,0
26081000500,1
26125187000,1
26163539500,1
29510109700,0
31055007102,0
33011001200,0
34003055100,0
34013000100,0
34013009400,0
34013012400,0
36005038301,0
36029006601,0
36047014800,0
36081029100,0
36081115500,0
36119006000,0
39035124100,0
42003980400,0
42041010800,0
55025001802,0
6037271200,0
6037577100,0
6075042700,0
13051000601,0
25025020101,0
26163580400,0
31055007101,0
34003025100,1
36029010202,0
36061022500,0
36063020900,0
39049006810,0
40143002000,0
42073000800,0
44007000101,0
44007017900,0
53033003400,0
53033009500,0
6001423902,1
6037125402,0
6037143603,0
6037186302,0
6037269800,0
6037401902,0
6037402303,0
6037464000,0
6075030102,1
9009350800,0
17031805600,0
17097864901,0
17167001900,0
18003003400,0
18097320700,1
19155030200,0
20177002100,0
25017354100,1
26065003902,0
27053107000,0
31109001001,0
34013012100,0
34039036800,0
36029012501,0
36047043600,0
36055002200,0
37021000800,0
39049000810,0
39049003700,0
39099801600,0
42101032000,0
47157006300,0
48029140700,0
48113005400,0
6037195400,0
6037480702,0
6073011000,0
17031815100,0
17115001200,0
29189212500,0
29189212600,0
34013015200,0
34013019300,1
36047053200,0
36055003500,0
36061023700,0
36067002901,1
36085013204,0
37067000400,0
39049000730,0
42021011000,0
42101011900,0
44007003300,1
47065010800,0
48245002100,0
53053060800,0
6001421700,0
6037143200,0
6037702700,0
17143004200,0
19153002600,0
25013811800,0
25025000401,0
26065000700,0
26121000601,0
29189213800,0
34039031601,0
36047044600,0
36055006200,0
39093022100,0
39095000800,0
39095005503,0
40109100100,0
42003300100,0
42045405100,0
42049011400,0
42101008200,0
42101023700,0
48029190700,0
51700031100,1
6037185204,0
6037430302,0
6037480703,0
9003417200,0
17031040201,0
18097321300,1
19153000500,0
25013812104,0
26125188100,0
27123032000,0
33011000600,0
36047046000,0
36061023300,0
36081109300,0
36119001302,0
37067002100,0
39003013200,1
39017000200,0
39017014700,0
42003562000,0
42049002800,0
42073000300,0
47157006600,0
48113004202,0
51087200302,0
54039000800,0
6001422700,0
6037301206,0
6037463500,0
6037480804,0
6067002600,0
12031002502,0
12086006403,0
17031140302,0
17031410100,0
17031490902,0
17031810200,0
18141000700,0
21111007000,0
25017358100,0
26081004200,0
27053100800,0
29510106700,0
34003047400,0
36047025200,0
36047056800,0
36061017300,0
36067013000,0
36081104700,1
36081117100,0
39099802900,0
42003290200,0
42021000600,0
49035101200,0
53033010002,0
6019002602,0
6037181300,0
6075030700,0
13121006000,0
17031190900,0
25025010802,0
25025100400,0
26049001100,0
27123031600,1
29510115200,0
34013015300,0
34013015800,1
34017014102,0
36047021500,1
36067001800,0
36085003300,0
36119003800,1
36119005002,0
39113000700,0
45079002500,0
49057201302,0
51710002800,0
55025001000,0
1073010705,0
6001404400,0
6037462800,0
12103022401,0
17031060800,0
17031490800,0
18097354800,0
21037050500,1
21037052500,0
25017368200,1
27137001300,0
31055003300,1
31109000202,0
34039035500,0
36005040900,1
36007013900,0
36061022900,1
36065021303,1
36081147100,0
36083041200,0
36093032200,0
37119002500,0
39035123502,0
39035171104,0
39153520600,0
42003515401,0
48453001200,0
55079091400,0
6037234501,0
6037297300,0
6037702300,0
6075015600,0
6075026302,0
13245001100,0
17031802100,0
17201003400,0
18097380700,0
19155031000,0
25013810902,0
25017370202,0
26163505400,0
29510110500,0
31109002200,0
34003023301,0
34003051200,0
34013014600,0
34039033200,1
36005017902,0
36005023703,0
36085012200,0
36119006500,0
39035123200,0
39153502600,0
44007010200,1
54011001900,1
6001406700,0
6001407800,0
6037234502,0
6085502301,0
9009141400,0
17031060900,0
17031140800,0
17031815000,0
17163501300,0
17197881402,0
26163534700,0
31153010503,0
34013009500,0
36047053800,0
36047083000,0
36047086600,0
36063022300,0
39003012300,0
39153505200,0
40143003400,0
41051007800,0
42049001000,0
44007002300,0
47065001200,1
55079004300,0
1073010704,0
6037214700,0
9001022300,0
9003415400,0
12031002300,0
12031002400,0
17031030604,0
19163012702,0
22071012800,0
25021400500,0
27053110500,0
34003040002,0
36007000500,0
36061015900,0
36067001702,0
36093020700,0
37081010800,0
39035154200,0
39049001121,0
40143000900,1
42003261400,0
45079002100,0
47065003200,0
51680000801,0
54039002000,0
55079009100,0
6001406400,0
6077000500,0
8101000800,0
12086004403,0
17031100400,0
17031750200,0
18141000500,0
20091050100,0
21111000700,0
21111004400,0
22071005601,0
26099251100,0
27109000300,0
34003051300,0
34013014000,0
34013021701,0
36005028500,1
36027140101,0
36067001900,0
36067004302,0
39113003100,0
42003111300,1
42003484600,0
42101011300,0
44007013600,1
44007014000,0
47093001900,0
49057200800,0
53033006600,0
55079007300,0
55079170100,1
55079180100,0
6001428500,0
6037301203,0
6037601301,0
13021011800,1
17031010400,0
17031390700,0
17031730202,0
19193001100,0
22071012000,0
25021457200,0
25025000301,0
25025010702,0
27053008400,0
29510101400,0
36067001500,0
37119001000,0
39035119701,0
39035177201,0
41051004700,0
42003151700,0
42021000700,0
48113006200,0
54011001400,1
55079007800,0
55079020800,0
6001404000,0
6037128220,0
6037576802,0
6037700802,0
6037701304,0
6075013102,0
8101002400,0
9009142800,0
17031807300,0
18089021300,0
18097380501,0
19193002000,0
25017354000,0
25025180101,0
34003022100,0
34003047500,0
34013005300,0
36005022901,0
37063000200,0
39003013000,0
39035101102,0
44007010800,0
6037301602,0
6073002100,0
6075042601,0
6085505700,0
17031730300,0
21111009300,0
26163536300,0
26163573702,0
29510110100,0
34013010100,0
34039032002,0
36005023302,0
36005023704,0
36063021000,0
36085015100,0
39023001101,0
39151700500,0
41051002402,1
42003480300,0
42013101200,0
42095010400,0
42133001300,0
48029140200,0
48201511302,0
17031843900,0
26081004000,0
34021002602,0
34021003201,0
36005017901,0
36005022300,0
36007001800,0
36063021100,0
36067000600,0
36067014200,1
36085012500,0
36085015601,0
41051001202,0
53053063200,0
6037235202,0
6037701000,0
6075035201,0
13021010200,0
13121009601,0
17163500400,0
18089012500,0
18089021400,0
19013001000,0
24510150600,0
28049001600,1
29189213600,0
31109000900,0
34021003602,0
34039031802,0
36007001700,0
36029006501,0
36061024500,0
36081070900,0
36081114100,0
39023001500,0
39035185103,0
42101008301,0
44007015200,0
44007016700,0
47037016400,0
47157006200,0
51710000100,0
53033011102,0
6037461400,0
6037480803,0
6037534502,0
17197882602,0
20173001900,0
25017336100,0
25017339500,0
25025000302,0
26125173200,0
26163502000,0
26163580500,0
34003006202,0
34013005100,0
34039032902,0
36005022500,0
36007013100,0
36027221100,0
36047016700,0
36065021301,0
36093020101,0
37081010900,0
39035117700,0
39049000820,0
39049000910,0
42003431500,0
42091201605,0
42133010300,0
45079002200,0
47157005600,0
48029190100,0
48141002201,0
48439104602,0
51710005601,0
55079004100,0
6001432700,0
13051001100,0
17031150300,0
17031430300,0
18003002600,0
18035001100,0
25017358600,0
25017368902,0
25021418002,0
26077005502,0
26125150100,0
27123035300,0
34035051800,1
36047057400,0
36047067200,0
36119000803,0
39035105900,0
39035177406,0
39049008500,0
42043021300,0
42101024800,0
47037011700,0
48113001203,0
48113004600,0
48113005300,0
6037189600,0
6073007501,0
8031000301,0
8031003902,0
9009180200,0
18097380502,0
24510130700,0
36005022701,0
36061031100,0
37021000300,0
37021000400,0
39095001400,0
39153502700,0
42003560500,0
42049010400,0
42071014700,0
51650011600,0
6037533806,0
18003000701,0
19153004800,1
25009260301,0
25025010104,0
26121000500,0
34001013102,0
34021003008,0
36007000100,0
36047045000,0
39035106200,0
39093023500,0
41051003100,0
49057200900,0
51760040900,1
6037462700,0
6067001500,0
6085500600,0
17031063200,0
17031808702,0
17097863300,0
18003003100,0
20091050400,0
26145001500,0
27053001100,1
27053125600,0
29095007400,0
31055005300,0
31109000201,1
36005019500,0
36015000200,0
36061008000,0
37067001000,0
39095001500,0
41051003803,0
44007017600,0
48167724300,0
48309001300,0
1073003001,0
1073004701,0
6001408400,0
6001423602,0
6037235201,0
6037302506,0
6067001900,0
6073000800,0
12086005102,0
20173002300,0
25017373100,0
25021402400,0
25021417902,0
25025180400,0
26065002300,0
26145002000,0
27053110400,0
29510103600,0
34013017400,1
34039035900,0
34039039200,0
36005019700,0
36005022702,1
36007000600,1
36119002600,0
39113002600,0
39151701700,0
39153520104,0
42091201604,0
44007010900,0
48167725200,0
54011000600,0
55079020300,0
6037237800,0
6037301701,0
6075040100,0
9003416300,0
12103023900,0
17031120400,0
19153001200,0
21067000500,0
22017022300,0
25023510503,0
26049001300,0
26121000800,0
26125184000,0
26163573600,0
34003009200,0
34003033300,0
34035052001,1
34039034000,0
36029006301,0
36055003600,1
42021000500,0
48245000600,0
53063000500,0
54011001100,0
6001423601,0
6037194500,0
6037311801,0
6067001800,0
6073004400,0
13121006601,0
13121011100,1
17031010201,0
17031812000,0
17031817102,0
19155030601,0
21111001100,0
26065004492,0
26075005301,0
26145001400,0
29189219300,0
29510126800,0
34003033100,0
34039037300,0
36015010900,0
36081070700,0
36081115700,0
39035154501,0
39035161400,0
42013101100,0
48029170500,0
48201510400,0
51710003800,0
51740210600,0
54011000400,0
55079018200,0
6001406800,0
6037186202,0
6037302102,0
6037462900,0
6073002904,0
9003524400,0
13121000400,0
17031431302,0
17143001900,0
17167001800,0
18163001300,0
19061000300,0
19193001400,0
24510150400,0
26049002900,0
27123031000,0
34013015500,1
34017018100,0
34021003100,1
36007014000,0
36047046202,0
45079002700,0
47157002700,0
47157007000,0
48141002202,1
48439101403,0
51760010600,0
6001400600,0
6037217002,0
6037240402,0
8031002801,0
12057002800,0
12086006201,0
13089020300,0
18097351000,0
18097357900,0
19061000400,1
22017021800,0
26065007000,0
26081000700,0
31055000700,0
34003054200,0
34013004400,0
39035153105,0
39035160200,0
39035177303,0
39035178201,0
42003111400,0
42003484500,0
42049011001,0
42101030200,0
48245006100,0
6073006000,0
6075017101,0
9001022000,0
9009155000,0
12031001300,0
17031010502,0
17119400102,0
20209041600,0
21067001400,0
25017374500,0
26075005000,0
26125142200,0
26163500600,0
34003028002,0
34013012200,0
36081072900,0
36081098700,0
39049002520,0
39049004900,0
42013101800,0
47093002300,0
47157001500,0
48453001000,0
53063001100,0
55079020100,0
1097002501,0
1097002502,0
6037320201,0
6037430501,0
6037702501,0
6085505203,0
8031000303,0
9009141900,0
17031030103,0
18097350300,0
21067001800,0
22071004600,0
24005400800,0
26125152900,0
26163575000,0
29189214100,0
29189217200,0
34013017600,0
36047027600,0
36119005901,0
39023000600,0
39035161500,0
39049001000,0
39049005620,0
39095002402,0
39153502800,0
41051003701,0
47157007500,0
48201313600,0
51710000202,0
51710000300,1
51760040800,0
51770001800,0
55079003600,0
55139000300,0
6037431900,0
6075017000,0
12057001100,0
17031200200,0
17031710500,0
17119400904,0
21111007700,1
21117061600,1
22071005500,0
25025120104,1
31109001101,0
31109001800,0
34013021702,1
36005023301,1
36061017700,0
36061025100,0
36081071100,0
36119005001,0
39035132100,0
39035171103,0
41051003602,0
42003281400,0
44007002000,1
53063002300,0
55079009500,0
6037191902,0
6075040200,0
17031100100,0
17119400101,0
26163503600,0
29095007500,0
29095009000,1
31055000400,0
34013012300,0
34017014000,0
36047041401,0
36067001701,0
36085025100,0
37021000600,0
39035171102,0
39095006600,0
39153504500,0
44007001400,1
48113001503,0
48113004500,0
48141002300,0
53063001200,0
53063004601,0
5119001800,0
6001432100,1
6037480903,0
6037481001,0
8031003202,0
17031100300,0
18003000800,0
19193001900,0
25017350400,0
27137003300,0
31055000800,0
34013017000,0
36005038100,0
39023003400,0
51710003700,0
6001400400,0
6037265410,1
6037576801,0
6037700902,0
6067000300,0
9009351800,1
17167002600,0
18097357000,0
21117060900,0
24003750400,0
25017373300,0
27053012101,0
27137000900,0
34003011100,0
34017014300,0
39017001100,0
42013100600,0
42101008000,0
47093003000,0
53033009702,0
6001407600,0
6037481102,0
6037572001,0
6077001800,0
9003503300,0
12086002201,0
17031160900,0
21117066900,0
26065002200,0
26125184500,0
29095007600,1
29510106500,0
33011000800,0
34001000300,0
36005020900,0
36005045600,1
37081010702,0
39035120200,0
39049005420,1
47037016600,0
53053061100,0
53063000600,0
54011000500,0
6001408700,0
6037217001,0
6075030201,0
9001030500,0
17097865400,0
18097352500,0
18141010400,1
21111008400,0
25017356500,0
25025000402,0
26099251200,0
27123033800,0
34013005200,0
34021002902,0
36047093000,0
36055011100,0
36061022301,0
36067003500,0
36083040500,0
36119002300,0
39113020900,0
39153508399,0
39153530501,0
42003070500,0
42003431100,0
42101006400,0
42101030100,0
54069001400,0
54099005100,0
55101000700,0
1097000902,0
6001403501,0
6037214902,0
6037310703,0
9003502600,0
9009154600,0
17031815702,0
17031817700,0
17143002400,0
17197881900,0
24510090500,0
25017353600,1
27137001400,0
29510101100,0
29510106200,0
34013014500,0
34039037400,0
36081109700,0
39035160602,0
39049006821,0
39155933800,0
42013101400,0
42101029800,0
47065001800,0
47093002200,0
51710000500,1
6001421900,1
6037214800,0
6037501802,0
6037532002,0
6037600911,0
8031002902,0
8101000600,0
9003504800,0
17031430700,0
17197882801,0
19155021200,0
26049001400,0
26099251000,0
34039038000,1
36005031000,0
36061021100,0
36067001000,1
36081118700,0
36083040200,0
39049000600,0
39093023300,0
39113002500,0
48201332900,0
51760041600,0
55079101600,0
6067000200,0
8031000102,1
8031000302,0
12086006401,0
13051001200,0
13121010601,0
17031071400,0
17031815400,0
18097380600,0
18097390500,0
18141000600,0
21067000802,0
25013810700,0
25025120400,0
34013017301,1
34021002200,1
36001001500,0
36055006300,0
36061018100,0
36067005500,0
36081073100,0
39035152102,0
39099810700,0
42091200308,0
42101009802,0
47093001800,0
47093003200,0
55079012500,0
55079120300,0
6001406601,0
6001420200,1
6037185202,0
6037461700,0
13089022800,1
17031110100,0
19153004004,0
21117061300,0
24510271700,0
25017336300,0
25017357700,0
25017368102,0
26163534200,0
29095008100,0
34003023502,0
34039035000,0
39035134300,0
39035151200,1
39035154100,0
39155921000,0
42003562800,0
42101032500,0
42133000900,0
49035100800,0
51770003100,0
55059001700,0
55101001003,0
6001405600,0
6001428200,0
6037128601,0
6037192001,0
6037194401,0
6037194402,0
6037531702,0
6067002200,0
6073000500,0
9001030400,1
12031000800,0
17031812301,0
17143001800,0
17143002600,0
18141000200,0
18167000900,0
18167001500,0
21067000801,1
25013811600,0
26099250700,0
31055002400,0
31109000100,0
34003019304,0
34017000600,0
34021000300,0
34039031801,0
36005024300,1
36005027900,1
36029017000,0
36047057600,0
36047057800,0
39153503701,0
42049001100,0
44007001500,0
48113001504,0
48439101401,0
5119001900,0
6019004901,0
6037192002,0
6037201501,0
6037481714,0
6037535501,0
6073007907,0
12086004405,0
13121001400,0
17031030101,0
17031030102,0
17031814700,0
19193000800,0
21111004000,0
25017336402,0
25017341102,0
25017350500,0
25021417400,0
26065001000,0
26077001702,0
26081003500,0
26125183700,0
27053107400,0
27123036800,0
34003009100,0
36047053000,0
36047067800,0
36063020400,0
39035117101,1
39049001902,0
39153520105,0
47037012100,0
48029160200,0
6037310900,0
6037311802,0
6037482001,0
12086006501,0
13089020802,0
18089021700,0
19153004300,0
25025100800,0
26075000600,0
26077000500,0
26077001100,0
26081013400,0
26081013600,1
34007603002,0
36047015500,0
36047015700,0
36061025300,0
36081146700,0
39035123501,0
39049006822,0
48113005500,0
48439103702,0
53063002100,0
53063002900,0
6001406602,0
6037541604,0
6075045100,0
9003524700,0
17031030104,0
17031030601,1
18003000400,0
19163011400,0
19163011500,0
20177001300,0
26049000600,0
26125141600,0
29095008000,1
31109000300,0
34039033000,0
